"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","RSID","Complete_Dt","Completed","recontact"
2021-01-21 20:25:01,2021-01-21 20:25:01,"Spam","216.106.151.65",100,0,TRUE,2021-01-21 20:25:01,"R_3PUpKaIJDPjgA7a",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS070","1/21/2021",2,NA
2021-01-25 21:13:41,2021-01-25 21:13:41,"IP Address","71.236.145.58",100,0,TRUE,2021-01-25 21:13:42,"R_XOfRLRxmLxm7Z73",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS069","1/25/2021",0,NA
2021-01-25 21:21:11,2021-01-25 21:21:11,"IP Address","71.236.252.219",100,0,TRUE,2021-01-25 21:21:11,"R_1Nl8BDMPEt78OS9",NA,NA,NA,NA,44.0644989013672,-123.146102905273,"anonymous","EN","RS069","1/25/2021",1,"1​​​​​​​"
2021-01-25 21:52:03,2021-01-25 21:52:03,"IP Address","71.236.145.58",100,0,TRUE,2021-01-25 21:52:03,"R_33lhFI07Mi7IWoD",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS069","1/25/2021",2,NA
2021-01-27 17:54:12,2021-01-27 17:54:12,"IP Address","24.21.62.113",100,0,TRUE,2021-01-27 17:54:12,"R_UWUebbxjZZUlTaN",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS073","1/27/2021",0,NA
2021-01-27 18:02:59,2021-01-27 18:02:59,"IP Address","67.189.45.167",100,0,TRUE,2021-01-27 18:03:00,"R_26eWzk1kP3TIoH5",NA,NA,NA,NA,44.0196990966797,-123.100799560547,"anonymous","EN","RS073","1/27/2021",1,"1​​​​​​​"
2021-01-27 18:07:24,2021-01-27 18:07:24,"Spam","24.21.62.113",100,0,TRUE,2021-01-27 18:07:24,"R_WiIshCYFkblHlgB",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS073","1/27/2021",2,NA
2021-01-27 20:42:25,2021-01-27 20:42:25,"IP Address","73.240.186.179",100,0,TRUE,2021-01-27 20:42:25,"R_2fDsCs28Gy7RFou",NA,NA,NA,NA,44.0196990966797,-123.100799560547,"anonymous","EN",NA,"1/27/2021",0,NA
2021-01-27 21:30:03,2021-01-27 21:30:03,"IP Address","67.189.45.167",100,0,TRUE,2021-01-27 21:30:03,"R_2v6LBn14QhoYHyy",NA,NA,NA,NA,44.0196990966797,-123.100799560547,"anonymous","EN","RS073","1/27/2021",1,"1​​​​​​​"
2021-01-28 00:08:33,2021-01-28 00:08:33,"IP Address","76.78.90.166",100,0,TRUE,2021-01-28 00:08:33,"R_pLSi9RyfR3GXvs5",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS066","1/27/2021",0,NA
2021-01-28 00:16:46,2021-01-28 00:16:46,"IP Address","67.171.209.24",100,0,TRUE,2021-01-28 00:16:46,"R_2Vr9UUr6WdCovVz",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS066","1/27/2021",1,"1​​​​​​​"
2021-01-28 00:23:32,2021-01-28 00:23:32,"Spam","76.78.90.166",100,0,TRUE,2021-01-28 00:23:32,"R_5olv4nyRX1RnlyF",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS066","1/27/2021",2,NA
2021-01-29 19:39:57,2021-01-29 19:39:57,"IP Address","128.223.174.33",100,0,TRUE,2021-01-29 19:39:57,"R_3MLMm0vS5Nw8Flh",NA,NA,NA,NA,44.0196990966797,-123.100799560547,"anonymous","EN","RS018","1/29/2021",2,NA
2021-02-08 17:26:47,2021-02-08 17:26:47,"IP Address","67.160.162.92",100,0,TRUE,2021-02-08 17:26:48,"R_1IXzzGf5LOwBIyg",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS071","2/8/2021",0,NA
2021-02-18 00:17:04,2021-02-18 00:17:04,"IP Address","67.171.150.51",100,0,TRUE,2021-02-18 00:17:04,"R_3R1LT9EkRhtvELI",NA,NA,NA,NA,45.5220947265625,-122.858505249023,"anonymous","EN","RS075","2/17/2021",0,NA
2021-02-18 00:40:34,2021-02-18 00:40:34,"IP Address","67.189.41.53",100,0,TRUE,2021-02-18 00:40:35,"R_297fcu2So0kJjo1",NA,NA,NA,NA,44.0196990966797,-123.100799560547,"anonymous","EN","RS075","2/17/2021",1,"1​​​​​​​"
2021-02-18 01:36:13,2021-02-18 01:36:13,"IP Address","67.171.150.51",100,0,TRUE,2021-02-18 01:36:14,"R_XtBDz9m1lLAmIOR",NA,NA,NA,NA,45.5220947265625,-122.858505249023,"anonymous","EN","RS075","2/17/2021",2,NA
2021-02-18 18:39:28,2021-02-18 18:39:28,"IP Address","216.106.151.65",100,0,TRUE,2021-02-18 18:39:28,"R_1gCMpIq1PdRd1Ac",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS076","2/18/2021",0,NA
2021-02-18 18:47:39,2021-02-18 18:47:39,"IP Address","98.232.231.134",100,0,TRUE,2021-02-18 18:47:39,"R_1NwTYcIYDTWDzpY",NA,NA,NA,NA,44.0196990966797,-123.100799560547,"anonymous","EN","RS076","2/18/2021",1,"1​​​​​​​"
2021-02-18 19:22:36,2021-02-18 19:22:36,"IP Address","216.106.151.65",100,0,TRUE,2021-02-18 19:22:36,"R_1Hja5rkXPDh16DI",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS076","2/18/2021",2,NA
2021-02-19 06:02:32,2021-02-19 06:02:32,"IP Address","98.232.231.134",100,0,TRUE,2021-02-19 06:02:32,"R_OMSvUFRm7CjJhi9",NA,NA,NA,NA,44.0196990966797,-123.100799560547,"anonymous","EN","RS076","2/18/2021",1,"1​​​​​​​"
2021-02-23 23:22:01,2021-02-23 23:22:01,"IP Address","24.21.62.113",100,0,TRUE,2021-02-23 23:22:02,"R_2DMJzGMAIdKcEqo",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS005","2/23/2021",2,NA
2021-02-23 23:24:21,2021-02-23 23:24:21,"Spam","24.21.62.113",100,0,TRUE,2021-02-23 23:24:21,"R_54KAhzY90Qmgfq9",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS007","2/23/2021",2,NA
2021-02-23 23:24:37,2021-02-23 23:24:37,"Spam","24.21.62.113",100,0,TRUE,2021-02-23 23:24:37,"R_264qvUKTn6DlwLS",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS005","2/23/2021",2,NA
2021-02-23 23:27:27,2021-02-23 23:27:27,"Spam","24.21.62.113",100,0,TRUE,2021-02-23 23:27:27,"R_3qWNIcqu47fUAho",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS008","2/23/2021",2,NA
2021-02-23 23:27:59,2021-02-23 23:27:59,"Spam","24.21.62.113",100,0,TRUE,2021-02-23 23:27:59,"R_2uhFxI5rCAUSPm1",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS013","2/23/2021",2,NA
2021-02-23 23:31:08,2021-02-23 23:31:08,"Spam","24.21.62.113",100,0,TRUE,2021-02-23 23:31:08,"R_2311WuoEj8F8utc",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS016","2/23/2021",2,NA
2021-02-23 23:31:33,2021-02-23 23:31:33,"Spam","24.21.62.113",100,0,TRUE,2021-02-23 23:31:33,"R_1pYinJR6uF8po9S",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS017","2/23/2021",2,NA
2021-02-23 23:33:25,2021-02-23 23:33:25,"Spam","24.21.62.113",100,0,TRUE,2021-02-23 23:33:26,"R_3oFQclncvRNWLiP",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS032","2/23/2021",2,NA
2021-02-23 23:33:56,2021-02-23 23:33:56,"Spam","24.21.62.113",100,0,TRUE,2021-02-23 23:33:57,"R_3G8vkvMo72P45ZU",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS038","2/23/2021",2,NA
2021-02-23 23:34:25,2021-02-23 23:34:25,"Spam","24.21.62.113",100,0,TRUE,2021-02-23 23:34:25,"R_ueJ7kjPD5uFga0V",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS057","2/23/2021",2,NA
2021-02-24 18:04:24,2021-02-24 18:04:24,"IP Address","67.160.162.92",100,0,TRUE,2021-02-24 18:04:25,"R_Qc5xg0PlBSe5FkZ",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS080","2/24/2021",0,NA
2021-02-24 18:12:33,2021-02-24 18:12:33,"IP Address","71.193.155.18",100,0,TRUE,2021-02-24 18:12:34,"R_2CNbzpYPzYH8CWg",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS080","2/24/2021",1,"1​​​​​​​"
2021-02-24 19:00:44,2021-02-24 19:00:44,"IP Address","67.160.162.92",100,0,TRUE,2021-02-24 19:00:45,"R_2zUgoj6uaZxVvxx",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS080","2/24/2021",2,NA
2021-02-25 19:08:10,2021-02-25 19:08:10,"IP Address","67.160.162.92",100,0,TRUE,2021-02-25 19:08:10,"R_1Nley3puahXKlOL",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS079","2/25/2021",0,NA
2021-02-25 19:14:31,2021-02-25 19:14:31,"IP Address","71.56.158.178",100,0,TRUE,2021-02-25 19:14:31,"R_STqQSMLD3krHYuB",NA,NA,NA,NA,44.0991058349609,-123.137100219727,"anonymous","EN","RS079","2/25/2021",1,"1​​​​​​​"
2021-02-25 19:42:19,2021-02-25 19:42:19,"IP Address","67.160.162.92",100,0,TRUE,2021-02-25 19:42:20,"R_2VsuPhbH0kKXxBo",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS079","2/25/2021",2,NA
2021-03-10 17:00:59,2021-03-10 17:00:59,"IP Address","67.160.162.92",100,0,TRUE,2021-03-10 17:00:59,"R_2ZP1CAyFt8ptd7m",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS085","3/10/2021",0,NA
2021-03-10 17:12:34,2021-03-10 17:12:34,"IP Address","174.204.196.254",100,0,TRUE,2021-03-10 17:12:35,"R_1oA948a5Pn4Vmj6",NA,NA,NA,NA,45.4501037597656,-122.86799621582,"anonymous","EN","RS085","3/10/2021",1,"1​​​​​​​"
2021-03-10 17:44:09,2021-03-10 17:44:09,"IP Address","67.160.162.92",100,0,TRUE,2021-03-10 17:44:09,"R_33rqke69Vmiv4mi",NA,NA,NA,NA,44.0682983398438,-123.076301574707,"anonymous","EN","RS085","3/10/2021",2,NA
